ID 	 Date 	 Text 	 I-LOC 	 I-PER 	 I-MISC & IORG
gnd118554700_60d54322-b24c-41ff-b9ad-69574ced4817	1849-02-26	Die Familie von Hedemann aus Magdeburg, Leopold Freiherr von Loën (1817-1895) aus Dessau, Christian Daniel Rauch und H. feiern in Tegel des 50jährigen Dienstjubiläums des Generals August von Hedemann (1785-1859).	[Dessau, Magdeburg, Tegel]	[Christian Daniel Rauch, Hedemann, Leopold Freiherr, Leopold Freiherr von Loën]	[]
gnd118554700_b888b7df-4ae4-4de2-ab61-a21064fa869a	1849-03	H. verfasst das Vorwort zur 3. Auflage seiner "Ansichten der Natur".	[]	[]	[]
gnd118554700_225b6cc7-5025-4c55-9efb-60604ffadeb1	1849-04-06	H. begegnet im Schloss Charlottenburg den 32 Frankfurter Deputierten.	[Schloss Charlottenburg]	[]	[Frankfurter]
gnd118554700_779260b3-71ba-4244-8701-28070f7d4fd0	1849-04-17	H.s Diener Carl, drei Tage zuvor gestorben, wird in H.s Anwesenheit beigesetzt.	[H.s]	[Carl]	[]
gnd118554700_eef53b8c-e68d-4589-9123-2e5430b618c2	1849-05-23	Richard Lepsius am Abend bei Friedrich Wilhelm IV. in Charlottenburg. Später trifft auch H. ein.	[Charlottenburg]	[Friedrich Wilhelm IV, Friedrich Wilhelm IV., Richard Lepsius]	[]
gnd118554700_330cde61-f60b-47d2-8249-219e35ea46c0	1849-08-03	H. begleitet Friedrich Wilhelm IV. auf der Reise nach Swinemünde. 3.8. Reise nach Stettin, 4.8. Swinemünde, 6.8. Rückreise von Stettin nach Sanssouci.	[Sanssouci, Stettin, Swinemünde]	[Friedrich Wilhelm IV, Friedrich Wilhelm IV.]	[]
gnd118554700_bee6dcc7-6850-469e-bcdd-cb61c404071c	1849-08-14	H. lernt an der Tafel Friedrich Wilhelms IV. in Sanssouci den österreichischen Diplomaten Ludwig Freiherrn von Biegeleben kennen, der zwischen ihm und General von Gerlach sitzt.	[Sanssouci]	[Friedrich Wilhelms, Friedrich Wilhelms IV, Friedrich Wilhelms IV., Gerlach, Ludwig Freiherrn]	[österreichischen]
gnd118554700_089c5fdc-c60f-40e1-9e44-d88c1dda23d7	1849-08-24	H. verfasst in Potsdam eine Anzeige für die dritte Auflage seiner "Ansichten der Natur".	[Potsdam]	[]	[]
gnd118554700_66810bdc-d527-4e66-aac7-318e5bf0de29	1849-08-28	H. verliest auf einem öffentlichen Festmahl das Vorwort, das er zu einem Album für die Dichterzimmer im Weimarer Schloss geschrieben hat.	[Weimarer Schloss]	[]	[]
gnd118554700_ef6ba783-e8b5-4c04-81c4-2f8bc1724dd4	1849-09-14	Feier der Vollendung des 80. Lebensjahres H.s in Tegel. Das Königspaar nimmt "mit kleinem Gefolge" teil. Außerdem sind Christian Daniel Rauch und der Maler Wilhelm von Kaulbach anwesend. H. erhält die ersten Exemplare der 3. Aufl. seiner "Ansichten der Natur".	[H.s, Tegel]	[Christian Daniel Rauch, Kaulbach, Wilhelm von Kaulbach]	[]
gnd118554700_4a6b4408-55f4-4fef-8386-9e968db6615a	1849-10-03	H. lädt den gerade in Berlin weilenden Humphrey Lloyd ein, ihn an diesem oder am folgenden Tage in Potsdam aufzusuchen.	[Berlin, Potsdam]	[Humphrey Lloyd]	[]
gnd118554700_a6d1376b-fb5c-4e95-a710-ad8dfa1744a6	1849-10-18	H. nimmt an einem Kapitel des Schwarzen Adler-Ordens im neuen Palais in Potsdam teil.	[Potsdam, Schwarzen Adler-Ordens]	[]	[]
gnd118554700_dc392461-1e61-4ed7-a973-ab9128bc7a19	1849-10-21	H. dankt Magistrat und Stadtverordneten von Potsdam für die ihm erteilte Ehrenbürger-Würde.	[Potsdam]	[]	[]
gnd118554700_6a352068-529c-4156-af49-e368623f2b2a	1850-01-26	H. abends 5-6 Uhr bei Johannes Müller	[]	[]	[]
gnd118554700_5abe71e2-46d1-4948-9451-9839312b74dd	1850-02-04	Friedrich Althaus besucht H. in der Oranienburger Straße 67.	[]	[Friedrich Althaus]	[Oranienburger]
gnd118554700_d9cf0611-d2ee-4fba-a51a-ac8e2606819f	1850-02-07	H. abends bei Johannes Müller.	[]	[Johannes Müller]	[]
gnd118554700_6715bfd6-7e48-4a5b-9c34-1a3c7158b703	1850-03-13	Friedrich Althaus besucht H. in der Oranienburger Straße 67.	[]	[Friedrich Althaus]	[Oranienburger]
gnd118554700_d3a6b5df-f628-4719-9991-51b0f8dbee8a	1850-03-22	Der Botaniker Karl Sigismund Kunth (geb. 1788) begeht Selbstmord.	[]	[Karl Sigismund Kunth]	[]
gnd118554700_91dee7c9-d98f-4ba4-94f2-6d0c882abb9e	1850-05-04	Die Preußische Akademie der Wissenschaften bestellt bei Christian Daniel Rauch eine Marmorbüste H.s zur Aufstellung in der Akademie.	[H.s]	[Christian Daniel Rauch]	[]
gnd118554700_ea48f950-f41e-41bd-ae1c-453d23938771	1850-05-26	Friedrich Althaus besucht H. in der Oranienburger Straße 67.	[]	[Friedrich Althaus]	[Oranienburger]
gnd118554700_0455421e-c424-4e5a-a00d-297608111e47	1850-05-31	H. bettlägerig wegen Grippe und Magenbeschwerden.	[]	[]	[]
gnd118554700_1067ac5e-a69a-4cd2-bb4c-65f380d2b8bd	1850-06-06	H. trägt sich in Berlin in ein Gedenkalbum für die bei der Unterdrückung der Revolution 1848/1849 ums Leben gekommenen preußischen Soldaten ein.	[Berlin]	[]	[]
gnd118554700_840168ab-5d7c-4771-8746-3d641d710b50	1850-06-29	Friedrich Althaus besucht H. in der Oranienburger Straße 67.	[]	[Friedrich Althaus]	[Oranienburger]
gnd118554700_90f08f9f-6401-45d1-bcf6-b8e1d3c26438	1850-08-03	Der Schauspieler Louis Schneider liest in Anwesenheit H.s dem König Friedrich Wilhelm IV. vor.	[H.s]	[Friedrich Wilhelm IV, Friedrich Wilhelm IV., Louis Schneider]	[]
gnd118554700_6bfff542-a744-4bfb-8f41-d00bed3733b4	1850-08-04	Eine Delegation der Berliner Akademie der Wissenschaften sucht H. anläßlich seiner 50jährigen Mitgliedschaft in Potsdam auf. H. speist mit den Delegierten im Bahnhofsrestaurant. Die Geselligkeit dauert sechs Stunden.	[Potsdam]	[]	[Berliner]
gnd118554700_077438a6-a4a3-4fcf-8aa7-bc54023aaac8	1850-08-06	Friedrich Althaus besucht H. in der Oranienburger Straße 67.	[]	[Friedrich Althaus]	[Oranienburger]
gnd118554700_947c3c56-2d5f-46df-afa5-548cb48fb44f	1850-08-20	H. setzt sich in einer Botschaft an die Schriftführer des Friedenskongresses zu Frankfurt/Main für "Entwicklung und Vervollkommnung freier Institutionen" und gegen jeden "rohen Ausbruch der Gewalt" ein.	[Frankfurt/Main]	[]	[]
gnd118554700_d0ab82b5-307f-4b49-841c-431e86385498	1850-09-01	H. trifft Varnhagen von Ense in der Berliner Kunstausstellung und läßt ihn wissen, das George Ticknor ihn besuchen wolle.	[]	[George, George Ticknor]	[Berliner]
gnd118554700_729f9c2e-7b94-4be9-8cd4-cf4551c8e32c	1850-09-13	Carl Gustav Carus besucht H.; am Abend reist H. für einige Tage nach Magdeburg, um bei Adelheid und August von Hedemann seinen Geburtstag (14.9.) zu verleben und so allen Feierlichkeiten aus dem Wege zu gehen. Am 16.9. ist er wieder in Potsdam.	[Magdeburg, Potsdam]	[Adelheid, Carl Gustav Carus, Hedemann]	[]
gnd118554700_d48400fd-74e6-4155-ae7a-535ff58a92d7	1850-10-15	H. reist für zwei bis drei Tage mit Friedrich Wilhelm IV. nach Paretz.	[Paretz]	[Friedrich Wilhelm IV, Friedrich Wilhelm IV.]	[]
gnd118554700_b297ea8b-8553-4c76-b1e3-947c62889b4a	1850-12-15	Um den 15.12. erhält H. die ersten Exemplare der 1. Lieferung des 3. Bandes des "Kosmos" (Kap. 1-6).	[]	[]	[]
gnd118554700_f1554d21-066a-46ce-9770-02da41eaae0d	1851-01-18	H. nimmt am Kapitel des Schwarzen Adler-Ordens (150. Wiederkehr des Jahrestages der Stiftung des Ordens und zugleich Krönungs- und Ordensfest) im Schloss zu Berlin teil.	[Berlin]	[]	[Schwarzen Adler-Ordens]
gnd118554700_01a721f8-3c32-403d-965d-2c230f29a4bb	1851-02-22	H. spricht von seinem "tiefeingewurzelten Magenübel" (Brief an Gauß, 22.2.1851).	[]	[Gauß]	[]
gnd118554700_6512be39-0064-4064-a41f-b6a1c63e5104	1851-03-20	H. spricht in der Berliner Akademie der Wissenschaften über die Beobachtungen des "Schwankens der Sterne", welche am 22.6.1799 von ihm selbst am Abhang des Pico de Teide (Teneriffa) und später vom Prinzen Adalbert von Preußen angestellt worden sind, und verliest einen eingegangenen Bericht über eine neue, am 20.1.1851 in Trier vorgenommene Beobachtung.	[Preußen, Teneriffa, Trier]	[Adalbert]	[Berliner]
gnd118554700_a1338bee-804c-48e4-8e1a-ab85e92a7782	1851-04-28	Der Bildhauer Christian Daniel Rauch beginnt die Arbeit an einer neuen Büste H.s.	[]	[Christian Daniel Rauch]	[]
gnd118554700_017db6b4-1c63-4827-ad00-3afe4246e2d0	1851-05-06	Der Zoologen Achille Valenciennes, H.s alter Pariser Freund, besucht Berlin und wohnt bei H. (bis zum 23.5.).	[Berlin, H.s]	[Achille Valenciennes]	[Achille Valenciennes, Pariser]
gnd118554700_54d37992-41ac-42fe-8ae5-0a83155cc4ce	1851-05-09	15 Uhr: H. gibt zu Ehren A. Valenciennes ein Essen in seiner Wohnung; eingeladen sind Hermann Abich, August Boeckh, Emil du Bois-Reymond, Christian Gottfried Ehrenberg, Alexander Mendelssohn, Eilhard Mitscherlich, Johannes Müller, Wilhelm Peters.	[Valenciennes]	[Alexander Mendelssohn, August Boeckh, Boeckh, Christian Gottfried Ehrenberg, Eilhard Mitscherlich, Emil du Bois-Reymond, Hermann Abich, Johannes Müller, Wilhelm Peters]	[]
gnd118554700_732d9b02-8471-4e37-8009-e172659a616f	1851-05-14	Der französische Gesandte in Berlin, Armand-Edouard Lefebvre (1800 oder 1807 bis 1864), gibt für A. Valenciennes ein Diner; H. ist anwesend.	[Berlin, Valenciennes]	[Lefebvre]	[A. Valenciennes, französische]
gnd118554700_037c0322-2ccc-4091-a663-5c83a5332ba8	1851-06-14	H.für mehrere Stunden in Magdeburg (Brief an C. F. F. von Werder, 16.6.1851), wo sich auch der König aufhält.	[Magdeburg]	[C. F. F. von Werder]	[]
gnd118554700_57969cb1-5bc6-4781-82af-b42b04e01cd1	1851-07	H. reist wegen seiner Arbeit am "Kosmos" nicht mit Friedrich Wilhelm IV. nach Ostpreußen zur Beobachtung der am 28.7. sichtbaren totalen Sonnenfinsternis.	[Ostpreußen]	[Friedrich Wilhelm IV, Friedrich Wilhelm IV.]	[]
gnd118554700_46421c58-c407-4c0e-b3ca-8e301798e87e	1851-07-19	H. hat die franz. Astronomen Victor Mauvais (1809-1854) und Jean-Jacques-Emile Goujon (1823-2856) gemeinsam mit Encke, Galle und Dirichlet in Berlin in H.s Wohnung zum Mittagessen eingeladen. H. übergibt Mauvais und Goujon, die am Abend abreisen, einen Empfehlungsbrief an Argelander.	[Argelander, Berlin, Galle, H.s]	[Argelander, Dirichlet, Encke, Victor Mauvais, franz]	[]
gnd118554700_ee46e419-69ea-4e8e-ac43-455601104edf	1851-08-12	H. macht die Bekanntschaft des Statistikers Joseph Camp Griffith Kennedy (1813-1887) und des Pädagogen und Bibliothekars Joseph Green Cogswell (1786-1871), beide aus den USA.	[USA]	[Joseph Camp Griffith Kennedy, Joseph Green, Joseph Green Cogswell]	[]
gnd118554700_aa7475ab-5175-4622-96db-0980d24df7c2	1851-08-28	H. besucht in Begleitung von Emil du Bois-Reymond das Labor von Werner Siemens.	[]	[Emil du Bois-Reymond, Werner Siemens]	[]
gnd118554700_d2f7810d-7d31-4e84-b6bf-e60b6c905da9	1851-09-14	H. feiert mit Christian Daniel Rauch und Wilhelm von Kaulbach im Familienkreis in Schloss Tegel seinen 82. Geburtstag.	[Kaulbach, Schloss Tegel]	[Christian Daniel Rauch, Kaulbach, Wilhelm von Kaulbach]	[]
gnd118554700_0206524a-bcd5-4d64-98a4-edf5dd7b27bd	1851-09-23	H. hält vor den neuen Stadtverordneten von Potsdam eine Ansprache, in der er seinen Dank für die Verleihung des Ehrenbürgerrechts erneuert und für eine Verbesserung des Schulwesens eintritt. Am selben Tag schickt H. den Straßburger Philosophen Christian Bartholmess mit einem Empfehlungsbrief zu Rauch.	[Potsdam]	[Christian Bartholmess]	[]
gnd118554700_0691b980-14e7-4e2f-9afe-6c5a39e694fa	1851-10-01	H. beabsichtigt, an diesem Tage mit Rauch nach Tegel zu fahren und um 7 Uhr am Abend mit der Eisenbahn nach Potsdam zurückzukehren.	[Potsdam, Tegel]	[]	[]
gnd118554700_60fe65be-f4d3-470d-a01b-a45a8d4aa39a	1851-10-02	H. nimmt in Berlin an der Leichenfeier für den am 28.9. gestorbenen Prinzen Wilhelm (geb. 1783), Bruder von Friedrich Wilhelm III., teil.	[Berlin]	[Friedrich Wilhelm III., Wilhelm]	[]
gnd118554700_1d14557f-a66c-47cb-a0c9-b84b95405469	1851-11-01	"Ich bin durch grosse Anstrengung so glüklich gewesen, meinen 3ten Theil [des "Kosmos"] ganz zu vollenden." (Brief an Alexander Mendelssohn, 1.11.1851).	[]	[Alexander Mendelssohn]	[]
gnd118554700_9d4cfac6-281b-4ee1-b527-a7b80015220f	1851-11-11	Friedrich Althaus besucht H. in der Oranienburger Straße 67.	[]	[Friedrich Althaus]	[Oranienburger]
gnd118554700_34bdad04-8c99-4e30-8ff8-8d1a8e9242a4	1851-12	Die 2. Abteilung des 3. Bandes des "Kosmos" erscheint.	[]	[]	[]
gnd118554700_8df48fb4-7bc5-49ac-a420-171f023599ec	1851-12-24	H. gibt in einem Brief an Alexander Mendelssohn eine Aufstellung seiner Schulden.	[]	[Alexander Mendelssohn]	[]
gnd118554700_4e4b9d31-645b-483b-b6e3-5b7419317289	1852-01-18	H. nimmt an einem Kapitel des Schwarzen Adler-Ordens im Schloss zu Berlin teil.	[Berlin]	[]	[]
gnd118554700_73e1048b-defb-4e27-a07c-7ca0544060e1	1852-01-25	Alexander Baron von Rennenkampff, auf der Durchreise in Berlin, will H. besuchen.	[Berlin]	[Alexander Baron, Alexander Baron von Rennenkampff]	[]
gnd118554700_8e99e11d-3876-456a-a7d6-10544cff162c	1852-02-10	H. vermittelt dem Maler Moses Wight (1827-1895) aus Boston die Bekanntschaft Rauchs.	[Boston]	[Moses Wight]	[]
gnd118554700_8d44ee19-d7a8-4cf7-af04-7ea1cdd75b36	1852 02 22?	Friedrich Althaus besucht H. in der Oranienburger Straße 67.	[]	[Friedrich Althaus]	[Oranienburger]
gnd118554700_586e3210-e23a-4a69-8b54-166c9f08879d	1852-02-24	H. sitzt dem nordamerikanischen Maler Moses Wight für ein Porträt.	[]	[Moses Wight]	[nordamerikanischen]
gnd118554700_0482f0da-5d99-4354-b0c3-89d6cac4f25b	1852-02-28	H. kritisiert an der Tafel Friedrich Wilhelms IV. die "Abscheulichkeiten der Mormonen".	[]	[Friedrich Wilhelms, Friedrich Wilhelms IV, Friedrich Wilhelms IV.]	[]
gnd118554700_72a627ba-7b8b-4975-8c18-563c2598d468	1852-03-15	Friedrich Althaus besucht H. in der Oranienburger Straße 67.	[]	[Friedrich Althaus]	[Oranienburger]
gnd118554700_951c994b-3a23-42a6-bdce-169d84e2944b	1852-04-12	H. ist Gast der Hochzeitsfeier von Alexandrine Mendelssohn (1833-1900), einer Urenkelin Moses Mendelssohns, und des englischen Kaufmanns Joe Horsfall (1818-1869).	[]	[Alexandrine Mendelssohn, Joe Horsfall, Moses Mendelssohns]	[englischen]
gnd118554700_dc2f9a26-29a4-4449-8405-4640ab390624	1852-04-26	H. hält bei der Aufstellung einer Büste Hinrich Lichtensteins im Zoologischen Museum zu Berlin eine Ansprache.	[Berlin, Zoologischen Museum]	[Hinrich Lichtensteins]	[]
gnd118554700_341e6c22-ceb9-4f28-8f5d-d34b413c0f76	1852-04-30	Friedrich Althaus besucht H. in der Oranienburger Straße 67. H. erwartet am gleichen Tag David d'Angers zu Tisch.	[]	[David d'Angers, Friedrich Althaus]	[Oranienburger]
gnd118554700_0b6806ea-5c2e-4824-a1bd-eb7de755f29d	1852-05-13	H. beabsichtigt, an diesem Tage mit Hedemann und Rauch in Tegel zu speisen.	[Tegel]	[Hedemann]	[]
gnd118554700_63526eb1-ea9d-4f3d-8678-68d76d3147cc	1852-05-31	Richard Lepsius widmet H. die "Briefe aus Ægypten, Æthiopien, und der Halbinsel Sinai" (vgl. Stevens: The Humboldt Library. London 1863, Nr. 5864) und bringt ihm ein Prachtexemplar nach Sanssouci. Die Widmung lautet: "Alexander von Humboldt in tiefster Verehrung und Dankbarkeit zugeeignet."	[London, Sanssouci, Sinai]	[Alexander von Humboldt, Richard Lepsius, Stevens]	[Humboldt Library]
gnd118554700_b8af2bcb-7d0e-4f9f-a5c1-4aba4e5c95d9	1852-06-08	H. begibt sich mit Friedrich Wilhelm IV. zu der Herzogin Dorothea von Sagan. H. bleibt einige Tage in Sagan, während der König am 9.6. nach Erdmannsdorf und Breslau weiterreist.	[Breslau, Erdmannsdorf, Sagan]	[Dorothea von Sagan, Friedrich Wilhelm IV, Friedrich Wilhelm IV.]	[]
gnd118554700_9e1a562c-d5e6-4dc1-9069-f7a706496da0	1852-06-16	H. ist nach Potsdam zurückgekehrt ("Spenersche Zeitung" vom 17.6.1852, S. [2])	[Potsdam]	[]	[]
gnd118554700_7dfdb5fa-2877-40be-91fc-df7c6cf11944	1852-08-04	H. reist mit Friedrich Wilhelm IV. nach Putbus auf Rügen. Ausflug nach Arkona (14.-15.8.); Vorlesung von Louis Schneider im Wirtshaus Stubbenkammer (16.8.). H. liest in Putbus Friedrich Wilhelm IV. vor. Am 23.8. verlässt er Putbus und trifft, von Stettin kommend, sehr unwohl wieder in Berlin ein. Er muss mehrere Tage das Bett hüten.Reisedaten Friedrich Wilhelm IV.: Begleiter: Hausminister Graf Anton zu Stolberg-Wernigerode, Generaladjutant Leopold von Gerlach, Kriegsminister General Eduard von Bonin, Oberst Friedrich Ludwig Robert Johann von Schöler (Flügeladjutant), Hauptmann Leopold von Loën (Flügeladjutant), Geh. Kabinettsrat Ernst Emil Illaire, Leibarzt Heinrich Gottfried Grimm, Geh. Kämmerier Eduard Schöning, Hofrat Louis Schneider (Vorleser), Hofrat Maahs, Kammerdiener Thiele, zwei Leibjäger, Garderobier Wegener. H. stand an zweiter Stelle auf der Liste, ist gestrichen, dann offenbar doch mitgereist. 6.8. Abreise, 13.8. von Neustrelitz über Anklam nach Greifswald, weiter nach Putbus, 14.8. Soirée bei Fürsten Malte zu Putbus (1783-1854), 16.-17.8. Stubbenkammer, 18.8. Putbus, 23.8. Abreise des Königs nach Stralsund, Rückreise durch Pommern.	[Anklam, Arkona, Berlin, Greifswald, Neustrelitz, Pommern, Putbus, Rügen, Stettin, Stralsund]	[Eduard Schöning, Eduard von Bonin, Ernst Emil Illaire, Friedrich Ludwig Robert Johann von Schöler, Friedrich Wilhelm IV, Friedrich Wilhelm IV., Garderobier Wegener, Graf Anton, Heinrich Gottfried Grimm, Hofrat Maahs, Kammerdiener Thiele, Leopold von Gerlach, Leopold von Loën, Louis Schneider, Ludwig Robert, Maahs, Wegener]	[]
gnd118554700_05126d5c-292d-4577-9e42-98378097404f	1852-09-14	H. feiert seinen Geburtstag mit dem ehemaligen Finanzminister Eduard Heinrich von Flottwell 1786-1865), dessen Frau Auguste (1796-1862), Christian Daniel Rauch, Wilhelm von Kaulbach und dem Hofgärtner Sello (wohl Hermann Ludwig Sello, 1800-1876).	[]	[Auguste, Auguste -LRB-, Christian Daniel Rauch, Eduard Heinrich von Flottwell, H., Hermann Ludwig Sello, Hofgärtner Sello, Kaulbach, Sello, Wilhelm von Kaulbach]	[]
gnd118554700_41d3dd6d-bbdb-4d64-9a41-8197eb76dc76	1852-09-25	F. Althaus besucht H. im Potsdamer Stadtschloss.	[Potsdamer Stadtschloss]	[F. Althaus]	[]
gnd118554700_ff27c28f-852d-4881-a17c-8b10c52b83ba	1852-10-14	H. kommt für einige Stunden nach Berlin, um an der Beisetzung des Mathematikers Gotthold Eisenstein (geb. 1823) teilzunehmen.	[Berlin]	[Gotthold Eisenstein]	[]
gnd118554700_22614770-60f5-4b41-a560-458f4482d538	1852-10-15	H. in Paretz zum Geburtstag von König Friedrich Wilhelm IV. (geb. am 15.10.1795)	[Paretz]	[Friedrich Wilhelm IV, Friedrich Wilhelm IV.]	[]
gnd118554700_6b87d159-891d-4d1a-82f9-e66e796120f5	1852-10-19	H. erwähnt in einem Brief an Alexander Menddelssohn, dass die Wohnung im Erdgeschoss des Hauses Oranienburger Str. 67 durch den Kaufmann und Fabrikanten Adolf Reichenheim (1810-1886) und seine Frau Cäcilie, geb. Solmitz (1817-1884) bezogen wird.	[Oranienburger Str]	[Adolf Reichenheim, Alexander Menddelssohn, Cäcilie]	[Oranienburger]
gnd118554700_844c883e-6b60-4633-962a-171976c27040	1852-10-23	Die Silberhochzeit von Emilie und Johann Seifert wird im Hause Oranienburger Str. 67 gefeiert; H. ist anwesend.	[]	[Emilie, Johann Seifert]	[Oranienburger]
gnd118554700_e604a758-f114-4880-8072-65b2f034b266	1852-11-14	H. zu Besuch im Hause Lepsius.	[]	[Lepsius]	[]
gnd118554700_71cf5f50-24bd-4df0-a5a8-a1706fd587fb	1852-12-01	H. erscheint für eine Stunde auf einem Ball im Hause Ehrenberg.	[Hause Ehrenberg]	[]	[]
gnd118554700_10cc8cf4-4a9c-4484-b390-615f4e4fd2dd	1852-12-17	H. kündigt Friedrich Wilhelm IV. für diesen Tag die Ankunft des Kaisers Franz Joseph I. an.	[]	[Franz Joseph I., Friedrich Wilhelm IV, Friedrich Wilhelm IV.]	[]
gnd118554700_601ed23b-d35a-4657-b081-f46eb411ffaa	1852-12-20	Der preußische Gesandte in London Christian Carl Josias Freiherr von Bunsen nimmt für H. die höchste Auszeichnung der "Royal Society", die Copley-Medaille, in Empfang.	[London]	[Christian Carl Josias Freiherr von Bunsen]	[Royal Society, `` Royal Society]
gnd118554700_8e611f41-3daf-4177-a0c4-6b2b713e1f41	1852-12-22	H. berichtet, dass der Kaisers Franz Joseph I. ihm das Großkreuz des Franz-Joseph-Ordens verliehen hat.	[]	[Franz Joseph I.]	[Franz-Joseph-Ordens]
gnd118554700_a2107c21-c5f7-4d94-8aed-35ef2f4d0d70	1852-12-31	H. wird Ehrenmitglied der Österreichischen Akademie der Wissenschaften.	[]	[]	[]
gnd118554700_f9f394e0-2dcd-41bc-af80-0faab9039ed1	1853-01-18	H. nimmt an einem Kapitel des Schwarzen Adler-Ordens im Berliner Schloss teil.	[Berliner Schloss]	[]	[Berliner]
gnd118554700_fe9fa7de-54ca-46a5-a911-063c473571ae	1853-02-03	H. läßt in der Berliner Akademie eine Mitteilung über einen neuen Versuch zur Bestimmung der größten Meerestiefen verlesen.	[]	[]	[Berliner]
gnd118554700_c33ac302-f386-4147-b184-b70782fd46af	1853-03-09	H. nimmt an der Trauerfeier für Leopold von Buch (geb. 1774) in Berlin, Hinter dem Gießhaus Nr. 1, teil.	[Berlin, Gießhaus]	[Leopold von Buch]	[]
gnd118554700_721224c4-b6a1-4dec-a4fa-340fcd8d90d1	1853-03-26	Die Universität Saint Andrews in Schottland promoviert H. zum Doctor of Laws ehrenhalber.	[Schottland]	[]	[Universität Saint Andrews]
gnd118554700_ed7dfef3-089d-4868-9fcd-1bd4f0a1a6ca	1853-04-24	H. nimmt am "25jährigen Stiftungsfest der hiesigen geographischen Gesellschaft" im Mäderschen Saal in Berlin teil; es sprechen Carl Ritter und Heinrich Wilhelm Dove (Spenersche Zeitung, Nr. 95, 26.4.1853, S. [2]).	[Berlin, Mäderschen Saal]	[Carl Ritter, Heinrich Wilhelm Dove]	[]
gnd118554700_388f2a78-3f0f-425c-807f-6b17ee3c8a93	1853-04	H. unterzeichnet eine Petition mit über tausend Unterschriften an die Berliner Abgeordneten gegen die Beschränkung der Glaubensfreiheit.	[]	[]	[Berliner]
gnd118554700_1037da19-ea56-40ea-ab31-bed12060f67e	1853-05-01	H. nimmt an der Trauerfeier für Ludwig Tieck (geb. 1773) in Berlin teil.	[Berlin]	[Ludwig Tieck]	[]
gnd118554700_de40a711-2c3c-4b41-850f-00bcf63be2f1	1853-06-12	H. beabsichtigt, an diesem Tage mit Rauch "in das Fliedermeer nach Tegel" zu fahren.	[Tegel]	[]	[]
gnd118554700_c24f3f2c-d395-49da-a531-e80618b9c55c	1853-06	Vermutlich der erste Aufenthalt der Malerin Emma Gaggiotti-Richards (1825-1912) in Berlin.	[Berlin]	[Emma, Emma Gaggiotti-Richards]	[]
